evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
6489,P,0,P[ -69/   0/  69/  -8],             
6490,D,0,                      ,D[FL/305/151/334]
6491,P,0,P[ -11/   0/ 134/ -11],             
6492,P,0,P[ -19/   3/  19/   2],             
6493,P,0,P[-140/   3/ 228/-120],             
6494,P,1,P[   0/  21/ 168/   2],             
6495,D,0,                      ,D[AR/ 81/150/334]
6496,D,0,                      ,D[AR/ 39/150/334]
6497,P,0,P[ -23/   4/  98/ -21],             
6498,D,0,                      ,D[AR/197/150/334]
6499,P,0,P[  -2/   2/ 230/  -2],             
6500,P,0,P[  -5/   4/ 204/  -5],             
6501,P,1,P[  -1/   5/ 251/  -1],             
6502,P,0,P[   0/  14/  37/   2],             
6503,P,0,P[   0/   3/ 116/   2],             
6504,D,0,                      ,D[IM/231/150/334]
6505,P,0,P[ -81/   2/  81/  -4],             
6506,P,0,P[ -64/   3/  88/ -51],             
6507,P,1,P[  -1/   2/ 133/   1],             
6508,D,1,                      ,D[AR/129/150/334]
6509,D,1,                      ,D[AR/ 57/150/334]
6510,P,0,P[  -6/  25/ 215/  -5],             
6511,D,0,                      ,D[AR/ 37/150/334]
6512,D,1,                      ,D[AR/269/150/334]
6513,P,0,P[  -7/ 140/  87/ 121],             
6514,D,0,                      ,D[AR/ 85/150/334]
6515,P,0,P[  -7/ 140/  87/  15],             
6516,P,0,P[ -58/   0/  58/ -58],             
6517,D,0,                      ,D[AR/197/150/334]
6518,P,0,P[   0/  17/ 123/   1],             
6519,D,0,                      ,D[AR/  5/150/334]
6520,P,0,P[ -15/   0/ 300/ -12],             
6521,P,1,P[  -6/   0/ 327/  -1],             
6522,D,0,                      ,D[IM/ 25/150/334]
6523,D,0,                      ,D[FL/141/150/334]
6524,D,1,                      ,D[AR/126/150/334]
6525,P,0,P[  -1/   0/ 175/  -1],             
6526,D,1,                      ,D[FL/ 33/150/334]
6527,P,1,P[  -9/   3/ 307/   2],             
6528,D,1,                      ,D[FL/167/150/334]
6529,P,0,P[ -16/   5/ 285/ -15],             
6530,P,0,P[  -1/   0/  85/  -1],             
6531,P,0,P[  -9/   0/  41/  -1],             
6532,P,0,P[  -2/   0/ 140/  -2],             
6533,D,1,                      ,D[IM/214/150/334]
6534,D,0,                      ,D[AR/225/150/334]
6535,D,0,                      ,D[FL/275/150/334]
6536,D,0,                      ,D[FL/ 29/150/334]
6537,P,1,P[ -26/   0/  26/  -4],             
6538,D,0,                      ,D[FL/ 74/150/334]
6539,P,1,P[  -3/  15/ 149/  -3],             
6540,P,1,P[ -10/   0/ 231/  -1],             
6541,P,1,P[  -3/   4/ 108/  -2],             
6542,D,1,                      ,D[AR/ 42/151/334]
6543,P,1,P[   0/  17/ 123/   1],             
6544,P,0,P[ -14/   0/ 196/  -3],             
6545,D,0,                      ,D[AR/132/152/334]
6546,D,0,                      ,D[FL/259/152/334]
6547,D,0,                      ,D[AR/176/152/334]
6548,D,0,                      ,D[AR/ 85/152/334]
6549,D,0,                      ,D[FL/120/152/334]
6550,P,1,P[ -31/   9/  31/   8],             
6551,P,0,P[ -25/ 170/ 139/ -23],             
6552,P,1,P[  -1/  11/ 213/  -1],             
6553,D,1,                      ,D[AR/272/151/334]
6554,D,0,                      ,D[AR/181/151/334]
6555,D,1,                      ,D[AR/289/151/334]
6556,P,0,P[ -83/   1/  83/ -78],             
6557,P,0,P[ -39/   0/ 251/  -2],             
6558,P,0,P[ -91/   1/  91/ -89],             
6559,D,0,                      ,D[AR/200/151/334]
6560,P,0,P[   0/  11/ 141/   1],             
6561,D,1,                      ,D[AR/ 52/151/334]
6562,P,0,P[  -8/   1/ 290/  -8],             
6563,P,0,P[  -3/  24/  57/  23],             
6564,D,0,                      ,D[FL/145/151/334]
6565,P,0,P[   0/  51/ 165/  40],             
6566,P,0,P[ -68/   3/  68/ -68],             
6567,D,0,                      ,D[FL/ 90/151/334]
6568,D,1,                      ,D[FL/258/151/334]
6569,D,0,                      ,D[AR/129/150/334]
6570,D,0,                      ,D[AR/ 57/150/334]
6571,P,0,P[ -10/   1/ 133/  -1],             
6572,D,0,                      ,D[AR/131/150/334]
6573,P,0,P[ -13/   4/ 253/ -11],             
6574,D,0,                      ,D[AR/ 53/150/334]
6575,P,1,P[  -2/   1/ 297/  -2],             
6576,D,0,                      ,D[AR/ 41/150/334]
6577,D,1,                      ,D[AR/  4/150/334]
6578,D,0,                      ,D[AR/178/150/334]
6579,P,0,P[  -1/   8/ 270/  -1],             
6580,D,1,                      ,D[AR/ 90/150/334]
6581,P,1,P[  -7/  26/  71/  -7],             
6582,D,0,                      ,D[AR/106/151/334]
6583,D,1,                      ,D[AR/130/151/334]
6584,D,0,                      ,D[AR/202/151/334]
6585,P,0,P[-140/   3/ 228/   2],             
6586,D,0,                      ,D[AR/  6/151/334]
6587,D,0,                      ,D[FL/141/151/334]
6588,P,0,P[  -3/   1/ 231/  -3],             
6589,D,1,                      ,D[AR/227/151/334]
6590,P,0,P[   0/   7/ 288/   1],             
6591,D,1,                      ,D[AR/181/151/334]
6592,P,0,P[  -1/   1/ 136/  -1],             
6593,D,1,                      ,D[AR/272/151/334]
6594,D,1,                      ,D[AR/204/151/334]
6595,P,0,P[ -19/   0/ 222/ -17],             
6596,P,1,P[   0/  33/  64/   1],             
6597,D,0,                      ,D[FL/ 67/148/334]
6598,D,1,                      ,D[AR/268/148/334]
6599,P,1,P[  -5/   1/ 326/  -5],             
6600,D,1,                      ,D[FL/190/148/334]
6601,P,1,P[ -22/   4/  22/ -20],             
6602,P,0,P[ -46/   0/  46/ -37],             
6603,P,0,P[  -6/  15/ 128/  13],             
6604,D,1,                      ,D[AR/268/148/334]
6605,D,0,                      ,D[AR/ 41/148/334]
6606,D,0,                      ,D[AR/162/148/334]
6607,P,1,P[   0/   5/ 198/   4],             
6608,D,1,                      ,D[AR/225/146/334]
6609,P,0,P[   0/   7/ 288/   1],             
6610,D,0,                      ,D[AR/178/146/334]
6611,P,1,P[  -2/   1/ 259/  -2],             
6612,P,0,P[  -1/   6/ 121/   5],             
6613,P,0,P[  -1/  10/ 248/   7],             
6614,P,1,P[ -30/   0/  35/  -2],             
6615,P,0,P[  -3/  10/   3/   8],             
6616,P,0,P[  -4/   0/ 265/  -4],             
6617,P,0,P[  -1/   3/ 147/   2],             
6618,P,0,P[  -1/  12/  52/  11],             
6619,P,0,P[  -6/  14/ 201/  13],             
6620,D,1,                      ,D[AR/224/146/334]
6621,D,0,                      ,D[AR/270/146/334]
6622,P,1,P[  -2/  16/ 214/  14],             
6623,D,1,                      ,D[AR/172/147/334]
6624,D,1,                      ,D[AR/225/147/334]
6625,D,0,                      ,D[FL/264/147/334]
6626,D,1,                      ,D[AR/224/147/334]
6627,P,0,P[  -1/   0/ 175/  -1],             
6628,P,0,P[ -39/   0/ 251/  -1],             
6629,P,0,P[ -11/   0/ 153/ -10],             
6630,D,0,                      ,D[AR/105/147/334]
6631,D,0,                      ,D[FL/214/147/334]
6632,P,1,P[  -1/   6/ 232/  -1],             
6633,P,0,P[  -3/  24/  57/  -2],             
6634,P,1,P[   0/   3/ 257/   2],             
6635,P,0,P[ -50/   2/ 216/  -8],             
6636,D,0,                      ,D[FL/123/147/334]
6637,D,0,                      ,D[AR/291/147/334]
6638,D,0,                      ,D[AR/130/147/334]
6639,D,1,                      ,D[AR/ 43/147/334]
6640,D,0,                      ,D[AR/270/147/334]
6641,P,0,P[  -1/   6/ 106/   5],             
6642,D,0,                      ,D[AR/198/147/334]
6643,D,0,                      ,D[FL/235/147/334]
6644,P,0,P[ -58/   0/  58/  -8],             
6645,P,0,P[ -42/   0/ 254/  -2],             
6646,D,0,                      ,D[AR/  2/147/334]
6647,D,0,                      ,D[AR/ 37/147/334]
6648,D,0,                      ,D[FL/297/147/334]
6649,P,1,P[ -10/   0/ 230/  -8],             
6650,D,0,                      ,D[AR/ 56/146/334]
6651,D,0,                      ,D[AR/176/146/334]
6652,D,0,                      ,D[AR/ 66/146/334]
6653,P,1,P[  -2/   8/ 222/  -1],             
6654,P,1,P[   0/  19/ 269/   2],             
6655,D,0,                      ,D[AR/134/145/334]
6656,P,1,P[ -69/   2/  69/  -5],             
6657,P,1,P[  -9/   0/ 207/  -1],             
6658,P,1,P[ -28/   3/  28/ -25],             
6659,P,0,P[ -21/   3/  21/  -1],             
6660,P,0,P[  -4/  10/   4/   7],             
6661,P,0,P[ -21/   3/  21/   1],             
6662,P,0,P[  -1/  11/ 270/  -1],             
6663,P,1,P[ -13/  30/  13/  22],             
6664,D,0,                      ,D[FL/251/146/334]
6665,D,1,                      ,D[AR/224/146/334]
6666,D,1,                      ,D[AR/ 38/146/334]
6667,P,1,P[  -4/   9/   4/   8],             
6668,P,0,P[  -4/   8/ 325/  -4],             
6669,P,0,P[  -1/  43/ 105/  -1],             
6670,P,1,P[  -1/  13/  52/  -1],             
6671,P,0,P[ -14/   2/ 137/ -12],             
6672,P,0,P[ -39/   4/ 237/ -35],             
6673,D,0,                      ,D[FL/190/146/334]
6674,D,0,                      ,D[FL/ 90/146/334]
6675,D,1,                      ,D[AR/  4/146/334]
6676,P,0,P[  -1/   1/  93/  -1],             
6677,P,0,P[-100/  12/ 100/ -87],             
6678,D,0,                      ,D[FL/143/146/334]
6679,D,1,                      ,D[AR/ 53/146/334]
6680,P,0,P[  -2/  24/  84/  -2],             
6681,P,1,P[  -2/  26/  45/  -1],             
6682,D,0,                      ,D[FL/182/146/334]
6683,D,0,                      ,D[FL/125/146/334]
6684,D,0,                      ,D[AR/ 88/146/334]
6685,P,1,P[ -80/   1/  80/  -7],             
6686,D,0,                      ,D[FL/ 67/145/334]
6687,P,1,P[  -6/   1/ 225/  -6],             
6688,P,0,P[  -1/  27/  44/   6],             
6689,P,0,P[ -10/   0/ 234/  -3],             
6690,P,1,P[  -1/   2/ 135/   1],             
6691,P,0,P[  -6/  13/ 201/  12],             
6692,D,0,                      ,D[FL/141/145/334]
6693,P,0,P[  -1/   0/ 322/  -1],             
6694,P,0,P[ -14/   0/ 226/  -3],             
6695,P,0,P[   0/   9/ 269/   8],             
6696,D,0,                      ,D[AR/245/145/334]
6697,D,0,                      ,D[AR/105/145/334]
6698,P,0,P[   0/   6/ 321/   5],             
6699,P,0,P[  -1/   3/ 147/  -1],             
6700,D,0,                      ,D[FL/305/145/334]
6701,D,0,                      ,D[AR/ 52/145/334]
6702,D,1,                      ,D[AR/105/145/334]
6703,P,1,P[   0/   3/  61/   2],             
6704,P,0,P[  -2/  13/  17/  12],             
6705,D,1,                      ,D[AR/181/145/334]
6706,D,0,                      ,D[AR/ 81/145/334]
6707,P,0,P[  -4/  41/ 258/  37],             
6708,P,0,P[   0/  12/ 143/  11],             
6709,P,0,P[  -4/   1/  43/  -4],             
6710,D,0,                      ,D[FL/ 56/145/334]
6711,P,0,P[   0/   7/ 231/   6],             
6712,P,0,P[ -67/   0/ 117/ -62],             
6713,P,0,P[ -69/   0/  74/ -64],             
6714,P,1,P[  -3/   0/ 260/  -1],             
6715,D,0,                      ,D[FL/255/145/334]
6716,D,0,                      ,D[FL/189/145/334]
6717,P,0,P[  -8/   1/ 290/  -8],             
6718,D,0,                      ,D[FL/143/145/334]
6719,P,0,P[-115/   0/ 115/ -95],             
6720,P,0,P[   0/  42/ 255/   3],             
6721,D,0,                      ,D[FL/185/145/334]
6722,D,0,                      ,D[FL/ 49/145/334]
6723,D,1,                      ,D[AR/197/145/334]
6724,D,0,                      ,D[AR/243/145/334]
6725,D,1,                      ,D[AR/  4/145/334]
6726,D,0,                      ,D[FL/262/145/334]
6727,P,0,P[  -9/   0/ 330/  -9],             
6728,D,0,                      ,D[FL/185/145/334]
6729,P,0,P[-102/   9/ 102/-100],             
6730,P,0,P[  -1/   6/ 121/   5],             
6731,P,0,P[ -54/   8/  54/ -45],             
6732,P,1,P[ -12/   2/ 256/   1],             
6733,P,0,P[ -14/   0/ 196/ -14],             
6734,P,0,P[  -9/  78/   9/  -7],             
6735,P,0,P[  -1/   4/ 311/  -1],             
6736,D,0,                      ,D[FL/259/145/334]
6737,D,0,                      ,D[FL/120/145/334]
6738,D,0,                      ,D[AR/ 54/145/334]
6739,D,0,                      ,D[FL/258/145/334]
6740,P,0,P[   0/   4/ 227/   3],             
6741,D,0,                      ,D[FL/120/145/334]
6742,P,0,P[  -1/ 162/  95/  20],             
6743,P,0,P[-104/   1/ 104/  -7],             
6744,D,1,                      ,D[AR/ 39/145/334]
6745,D,1,                      ,D[FL/301/145/334]
6746,P,0,P[  -2/  19/ 170/  18],             
6747,P,1,P[ -21/   0/ 223/  -1],             
6748,D,0,                      ,D[FL/168/146/334]
6749,D,0,                      ,D[FL/141/146/334]
6750,D,1,                      ,D[AR/134/146/334]
6751,D,0,                      ,D[FL/286/146/334]
6752,D,0,                      ,D[AR/230/146/334]
6753,P,0,P[  -8/   1/ 206/  -8],             
6754,D,0,                      ,D[FL/212/146/334]
6755,P,0,P[ -13/   0/  13/  -1],             
6756,D,0,                      ,D[AR/106/146/334]
6757,P,0,P[  -1/   0/ 224/  -1],             
6758,P,0,P[   0/  25/  27/  23],             
6759,D,1,                      ,D[AR/218/146/334]
6760,P,0,P[ -13/   0/  13/ -11],             
6761,D,0,                      ,D[FL/136/146/334]
6762,D,0,                      ,D[AR/134/146/334]
6763,D,0,                      ,D[FL/297/146/334]
6764,D,0,                      ,D[FL/264/146/334]
6765,D,0,                      ,D[AR/227/146/334]
6766,P,1,P[  -1/   1/  93/  -1],             
6767,D,1,                      ,D[AR/222/146/334]
6768,P,0,P[  -8/   0/ 334/  -8],             
6769,D,0,                      ,D[AR/106/146/334]
6770,P,0,P[  -1/   0/ 175/  -1],             
6771,P,1,P[ -11/  45/  11/  42],             
6772,P,0,P[   0/  50/ 165/  43],             
6773,P,0,P[ -12/   1/ 309/  -2],             
6774,D,0,                      ,D[AR/267/146/334]
6775,P,1,P[  -1/   0/ 238/  -1],             
6776,D,0,                      ,D[FL/259/146/334]
6777,P,0,P[ -24/   2/  29/ -21],             
6778,D,0,                      ,D[IM/ 47/146/334]
6779,P,0,P[  -1/   8/  99/  -1],             
6780,P,0,P[ -45/   0/  45/  -4],             
6781,P,0,P[ -70/   0/  70/ -68],             
6782,P,1,P[  -8/  31/  82/  -6],             
6783,P,0,P[ -91/   0/  91/  -8],             
6784,D,1,                      ,D[AR/  0/146/334]
6785,D,1,                      ,D[AR/ 58/146/334]
6786,P,1,P[ -34/   9/  34/ -34],             
6787,D,1,                      ,D[AR/271/146/334]
6788,P,0,P[  -7/   0/ 142/  -1],             
6789,D,1,                      ,D[AR/181/146/334]
6790,D,1,                      ,D[AR/181/146/334]
6791,D,1,                      ,D[AR/226/146/334]
6792,D,0,                      ,D[IM/301/146/334]
6793,P,1,P[  -5/   2/ 273/  -5],             
6794,D,0,                      ,D[AR/ 54/146/334]
6795,P,1,P[  -4/  26/   4/  -2],             
6796,D,1,                      ,D[KK/228/146/334]
6797,P,0,P[  -7/   8/ 281/   4],             
6798,D,1,                      ,D[AR/245/146/334]
6799,D,0,                      ,D[AR/  1/147/334]
6800,P,0,P[  -5/   4/ 275/   2],             
6801,D,0,                      ,D[AR/249/147/334]
6802,P,0,P[   0/  24/  27/  23],             
6803,D,0,                      ,D[AR/289/147/334]
6804,D,0,                      ,D[FL/258/147/334]
6805,D,0,                      ,D[AR/198/147/334]
6806,P,0,P[   0/  14/ 181/   1],             
6807,P,0,P[ -33/   0/ 177/  -1],             
6808,P,1,P[  -4/   1/ 202/  -4],             
6809,D,0,                      ,D[FL/297/148/334]
6810,D,0,                      ,D[AR/204/148/334]
6811,D,0,                      ,D[FL/205/148/334]
6812,D,0,                      ,D[AR/134/148/334]
6813,D,0,                      ,D[FL/214/148/334]
6814,P,0,P[ -19/   2/ 284/   1],             
6815,D,0,                      ,D[IM/309/148/334]
6816,P,1,P[  -1/   0/ 262/  -1],             
6817,P,0,P[  -8/   0/ 243/  -2],             
6818,D,1,                      ,D[FL/167/148/334]
6819,P,1,P[ -64/   7/  64/  -1],             
6820,D,1,                      ,D[AR/161/148/334]
6821,D,1,                      ,D[AR/126/148/334]
6822,D,0,                      ,D[FL/ 22/148/334]
6823,P,0,P[  -4/   1/  42/  -4],             
6824,D,1,                      ,D[AR/ 35/148/334]
6825,P,0,P[ -22/   4/  98/ -22],             
6826,D,0,                      ,D[FL/141/148/334]
6827,D,0,                      ,D[AR/154/148/334]
6828,P,1,P[ -13/   0/ 190/  -1],             
6829,P,0,P[ -11/   0/ 157/  -1],             
6830,D,1,                      ,D[AR/  3/148/334]
6831,D,1,                      ,D[AR/200/148/334]
6832,P,1,P[  -7/   9/   7/  -7],             
6833,P,1,P[  -8/  14/  72/  13],             
6834,D,1,                      ,D[AR/151/147/334]
6835,D,0,                      ,D[AR/ 51/147/334]
6836,D,1,                      ,D[AR/126/147/334]
6837,D,0,                      ,D[FL/ 90/147/334]
6838,D,1,                      ,D[AR/181/147/334]
6839,D,0,                      ,D[AR/ 57/147/334]
6840,D,0,                      ,D[AR/ 60/147/334]
6841,D,0,                      ,D[AR/ 42/147/334]
6842,P,0,P[  -1/  25/  83/  24],             
6843,P,0,P[ -39/   0/ 251/ -34],             
6844,P,0,P[ -80/   6/  80/ -70],             
6845,D,1,                      ,D[AR/ 84/147/334]
6846,P,1,P[  -1/   6/ 282/  -1],             
6847,D,0,                      ,D[AR/ 87/147/334]
6848,P,0,P[   0/  11/  94/  10],             
6849,D,1,                      ,D[AR/181/147/334]
6850,D,0,                      ,D[FL/304/147/334]
6851,D,1,                      ,D[AR/226/147/334]
6852,D,0,                      ,D[FL/297/147/334]
6853,P,0,P[ -23/   1/  23/ -21],             
6854,D,0,                      ,D[AR/272/147/334]
6855,P,1,P[  -2/   0/ 312/  -2],             
6856,D,0,                      ,D[AR/111/147/334]
6857,D,0,                      ,D[FL/ 74/147/334]
6858,D,0,                      ,D[AR/221/147/334]
6859,D,0,                      ,D[AR/132/147/334]
6860,D,1,                      ,D[AR/ 57/147/334]
6861,D,1,                      ,D[AR/106/147/334]
6862,D,0,                      ,D[AR/ 15/146/334]
6863,P,0,P[  -2/   0/ 134/  -2],             
6864,D,0,                      ,D[AR/227/146/334]
6865,D,0,                      ,D[AR/ 85/146/334]
6866,P,0,P[  -1/   6/ 106/  -1],             
6867,P,0,P[ -10/  77/  10/  70],             
6868,P,0,P[  -4/   1/   4/  -4],             
6869,D,0,                      ,D[AR/289/146/334]
6870,D,0,                      ,D[AR/131/146/334]
6871,D,0,                      ,D[AR/ 40/146/334]
6872,D,0,                      ,D[FL/168/146/334]
6873,D,0,                      ,D[AR/ 86/146/334]
6874,P,0,P[   0/  11/  94/  10],             
6875,D,1,                      ,D[AR/154/146/334]
6876,D,1,                      ,D[AR/162/147/334]
6877,P,1,P[ -18/  41/  18/  37],             
6878,P,0,P[  -6/  25/ 113/  20],             
6879,D,1,                      ,D[AR/223/147/334]
6880,P,1,P[  -1/   1/ 191/  -1],             
6881,D,0,                      ,D[AR/ 81/147/334]
6882,P,0,P[ -13/   1/ 257/ -13],             
6883,D,0,                      ,D[FL/258/147/334]
6884,P,1,P[ -11/   0/ 153/ -11],             
6885,P,1,P[  -5/   4/ 204/   3],             
6886,D,1,                      ,D[AR/161/148/334]
6887,D,0,                      ,D[FL/ 34/148/334]
6888,D,0,                      ,D[FL/ 97/148/334]
6889,D,1,                      ,D[AR/  1/148/334]
6890,D,0,                      ,D[AR/301/148/334]
6891,P,1,P[  -6/   1/ 129/  -6],             
6892,P,1,P[  -2/   1/ 318/  -2],             
6893,D,0,                      ,D[FL/230/146/334]
6894,D,0,                      ,D[FL/145/146/334]
6895,D,1,                      ,D[AR/  1/146/334]
6896,D,1,                      ,D[AR/204/146/334]
6897,P,0,P[ -54/   0/  61/  -3],             
6898,D,0,                      ,D[FL/ 25/146/334]
6899,P,0,P[  -4/  14/ 127/  -1],             
6900,D,0,                      ,D[FL/259/146/334]
6901,D,1,                      ,D[AR/204/146/334]
6902,P,1,P[  -1/   5/ 203/  -1],             
6903,D,0,                      ,D[AR/154/146/334]
6904,D,0,                      ,D[FL/258/146/334]
6905,P,0,P[ -14/   0/ 161/ -14],             
6906,D,0,                      ,D[AR/226/146/334]
6907,D,0,                      ,D[FL/207/146/334]
6908,D,1,                      ,D[AR/ 80/146/334]
6909,D,0,                      ,D[FL/141/146/334]
6910,P,0,P[ -16/   0/ 163/ -15],             
6911,P,0,P[  -1/   5/ 124/   4],             
6912,P,0,P[  -1/  19/ 213/  -1],             
6913,D,1,                      ,D[AR/154/146/334]
6914,P,1,P[ -21/   4/  28/   1],             
6915,D,1,                      ,D[AR/181/146/334]
6916,P,0,P[ -90/   6/  90/ -75],             
6917,P,1,P[ -23/   4/  98/   3],             
6918,D,1,                      ,D[FL/286/146/334]
6919,P,0,P[ -22/   0/ 314/  -1],             
6920,D,1,                      ,D[FL/305/146/334]
6921,D,1,                      ,D[FL/140/145/334]
6922,D,0,                      ,D[FL/278/143/334]
6923,D,0,                      ,D[FL/166/143/334]
6924,D,1,                      ,D[AR/ 65/143/334]
6925,P,1,P[  -7/   1/ 274/  -7],             
6926,P,0,P[ -42/   0/ 240/ -35],             
6927,D,0,                      ,D[AR/131/144/334]
6928,D,0,                      ,D[AR/105/144/334]
6929,D,0,                      ,D[AR/  6/144/334]
6930,P,1,P[ -53/  10/  53/  -3],             
6931,D,1,                      ,D[AR/204/144/334]
6932,D,0,                      ,D[FL/101/144/334]
6933,D,0,                      ,D[FL/307/144/334]
6934,P,0,P[ -66/   0/  73/  -5],             
6935,D,1,                      ,D[AR/ 34/144/334]
6936,D,1,                      ,D[AR/268/144/334]
6937,D,1,                      ,D[AR/289/144/334]
6938,P,0,P[   0/   8/ 198/   7],             
6939,D,1,                      ,D[AR/175/144/334]
6940,D,0,                      ,D[FL/136/144/334]
6941,P,0,P[  -5/   0/ 265/  -1],             
6942,D,1,                      ,D[FL/167/144/334]
6943,D,0,                      ,D[AR/ 38/144/334]
6944,D,0,                      ,D[FL/251/144/334]
6945,D,0,                      ,D[FL/167/144/334]
6946,P,0,P[   0/   3/ 263/   2],             
6947,D,1,                      ,D[FL/304/144/334]
6948,D,1,                      ,D[AR/269/144/334]
6949,D,0,                      ,D[AR/225/144/334]
6950,P,1,P[  -2/   0/ 260/  -2],             
6951,P,0,P[ -16/   0/ 163/  -1],             
6952,P,0,P[ -62/   3/  79/   2],             
6953,P,1,P[ -12/  66/  30/  61],             
6954,P,0,P[  -4/   8/ 325/  -4],             
6955,D,0,                      ,D[FL/ 29/145/334]
6956,D,0,                      ,D[AR/  5/145/334]
6957,P,1,P[  -7/   1/ 290/  -7],             
6958,D,0,                      ,D[FL/190/145/334]
6959,P,0,P[  -2/  43/ 221/  37],             
6960,D,0,                      ,D[FL/145/145/334]
6961,P,1,P[  -4/   0/ 317/  -4],             
6962,P,0,P[ -19/   0/ 149/  -1],             
6963,D,0,                      ,D[AR/154/145/334]
6964,D,0,                      ,D[AR/  2/145/334]
6965,D,0,                      ,D[FL/ 51/145/334]
6966,P,0,P[ -18/   4/  18/   1],             
6967,P,0,P[ -96/   1/  96/ -96],             
6968,P,0,P[ -49/  13/  49/   6],             
6969,D,0,                      ,D[AR/126/145/334]
6970,P,0,P[  -1/  40/   1/  33],             
6971,P,0,P[ -11/  15/  11/ -10],             
6972,P,0,P[  -9/  84/   9/   5],             
6973,P,0,P[  -1/  10/ 248/  -1],             
6974,P,0,P[ -71/   2/  71/ -54],             
6975,D,0,                      ,D[FL/251/145/334]
6976,P,1,P[  -2/   1/ 136/  -2],             
6977,D,0,                      ,D[AR/130/145/334]
6978,P,1,P[  -2/  18/ 170/  17],             
6979,P,1,P[  -1/   0/  24/  -1],             
6980,P,0,P[  -1/   0/ 224/  -1],             
6981,P,0,P[  -1/  40/   1/   1],             
6982,P,0,P[  -1/   2/  92/   1],             
6983,P,1,P[  -3/   0/ 318/  -1],             
6984,D,1,                      ,D[AR/222/145/334]
6985,D,0,                      ,D[AR/ 40/145/334]
6986,P,0,P[ -10/   0/ 133/  -1],             
6987,D,0,                      ,D[AR/223/145/334]
6988,P,0,P[ -14/   0/ 161/ -12],             
6989,D,0,                      ,D[FL/218/145/334]
6990,P,1,P[  -1/   1/   6/  -1],             
6991,D,0,                      ,D[AR/271/145/334]
6992,D,0,                      ,D[FL/230/145/334]
6993,P,0,P[  -3/   0/ 307/  -1],             
6994,D,0,                      ,D[FL/136/145/334]
6995,D,0,                      ,D[FL/ 74/145/334]
6996,P,1,P[  -7/   2/ 205/   1],             
6997,P,1,P[  -3/  87/   3/   8],             
6998,D,0,                      ,D[AR/  6/145/334]
6999,D,0,                      ,D[FL/306/145/334]
7000,D,0,                      ,D[AR/ 86/145/334]
7001,P,0,P[  -1/   8/ 272/  -1],             
7002,P,0,P[ -55/  11/  55/   7],             
7003,D,1,                      ,D[AR/ 15/145/334]
7004,D,0,                      ,D[FL/159/145/334]
7005,P,1,P[  -1/   1/ 318/  -1],             
7006,D,0,                      ,D[FL/214/145/334]
7007,D,1,                      ,D[AR/180/145/334]
7008,P,1,P[ -79/   6/  79/   1],             
7009,P,0,P[ -11/  79/  11/ -11],             
7010,D,0,                      ,D[FL/279/145/334]
7011,P,0,P[  -8/  11/ 203/  10],             
7012,D,0,                      ,D[FL/205/145/334]
7013,P,0,P[  -2/   0/ 232/  -2],             
7014,P,0,P[  -6/   0/ 218/  -1],             
7015,P,0,P[ -96/   1/  96/ -86],             
7016,P,0,P[ -27/   1/ 101/ -27],             
7017,D,1,                      ,D[AR/ 80/145/334]
7018,P,1,P[ -39/  38/ 114/  32],             
7019,D,0,                      ,D[FL/101/145/334]
7020,P,0,P[  -8/   0/ 334/  -8],             
7021,D,0,                      ,D[IM/185/145/334]
7022,D,0,                      ,D[AR/ 65/145/334]
7023,P,0,P[ -15/   0/ 196/ -14],             
7024,D,1,                      ,D[IM/239/145/334]
7025,P,1,P[  -1/  19/ 213/  18],             
7026,P,0,P[  -1/   8/ 272/   7],             
7027,P,0,P[  -1/  12/ 299/  11],             
7028,P,1,P[   0/  11/  94/  10],             
7029,P,0,P[   0/   3/ 295/   2],             
7030,P,0,P[ -95/   1/  95/  -4],             
7031,P,0,P[ -14/   2/ 136/ -11],             
7032,D,1,                      ,D[FL/281/145/334]
7033,P,1,P[  -2/   2/ 219/  -2],             
7034,D,1,                      ,D[AR/ 39/146/334]
7035,D,1,                      ,D[AR/179/146/334]
7036,D,1,                      ,D[FL/ 92/146/334]
7037,D,0,                      ,D[AR/ 53/144/334]
7038,D,1,                      ,D[AR/ 20/144/334]
7039,D,0,                      ,D[FL/ 49/143/334]
7040,D,0,                      ,D[FL/143/143/334]
7041,D,0,                      ,D[IM/ 47/143/334]
7042,P,0,P[  -7/   0/ 142/  -1],             
7043,D,0,                      ,D[FL/ 56/143/334]
7044,D,0,                      ,D[FL/276/143/334]
7045,P,0,P[   0/  16/  48/   1],             
7046,D,1,                      ,D[AR/106/143/334]
7047,D,0,                      ,D[AR/ 88/144/334]
7048,D,0,                      ,D[FL/264/144/334]
7049,D,1,                      ,D[AR/  1/144/334]
7050,P,1,P[  -1/   1/  42/  -1],             
7051,P,1,P[ -12/   1/  12/ -10],             
7052,D,0,                      ,D[AR/111/144/334]
7053,D,1,                      ,D[AR/100/144/334]
7054,D,1,                      ,D[AR/  2/144/334]
7055,P,0,P[ -23/   2/  29/   1],             
7056,D,0,                      ,D[FL/236/144/334]
7057,P,0,P[  -3/  17/  56/  16],             
7058,D,0,                      ,D[AR/239/144/334]
7059,P,0,P[  -3/   0/ 307/  -3],             
7060,D,1,                      ,D[AR/105/144/334]
7061,D,1,                      ,D[IM/284/143/334]
