evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
4657,P,0,P[  -5/   0/  90/  -1],             
4658,P,1,P[ -13/   0/  13/  -3],             
4659,D,1,                      ,D[AR/223/125/334]
4660,D,0,                      ,D[FL/ 97/125/334]
4661,D,0,                      ,D[AR/223/125/334]
4662,P,0,P[  -1/  53/  19/   3],             
4663,D,1,                      ,D[AR/ 16/125/334]
4664,D,0,                      ,D[FL/ 97/125/334]
4665,P,0,P[ -34/   1/ 270/ -33],             
4666,D,0,                      ,D[FL/232/125/334]
4667,P,1,P[  -3/   1/ 273/  -3],             
4668,D,1,                      ,D[AR/ 42/124/334]
4669,D,0,                      ,D[AR/135/124/334]
4670,D,0,                      ,D[FL/ 29/124/334]
4671,D,0,                      ,D[FL/297/124/334]
4672,D,1,                      ,D[AR/ 19/124/334]
4673,P,0,P[ -15/   1/ 125/ -15],             
4674,D,0,                      ,D[IM/311/125/334]
4675,P,0,P[ -15/   1/ 232/ -12],             
4676,D,0,                      ,D[AR/ 39/125/334]
4677,P,0,P[  -1/  16/ 292/  15],             
4678,D,0,                      ,D[AR/133/125/334]
4679,D,0,                      ,D[FL/  7/125/334]
4680,P,1,P[  -5/   5/ 222/   4],             
4681,D,1,                      ,D[AR/ 89/125/334]
4682,D,0,                      ,D[AR/156/125/334]
4683,P,0,P[  -7/  77/   7/  59],             
4684,D,0,                      ,D[AR/250/125/334]
4685,D,0,                      ,D[FL/304/125/334]
4686,D,1,                      ,D[AR/ 66/125/334]
4687,P,0,P[  -1/ 236/  72/ 228],             
4688,D,0,                      ,D[AR/ 18/125/334]
4689,P,0,P[  -3/   0/ 219/  -1],             
4690,P,0,P[ -33/   1/  33/ -29],             
4691,P,0,P[ -84/   5/  84/ -80],             
4692,P,0,P[ -22/   0/ 132/ -20],             
4693,D,1,                      ,D[AR/111/125/334]
4694,P,0,P[ -20/   0/ 149/  -2],             
4695,P,1,P[   0/   5/ 321/   4],             
4696,P,1,P[  -2/   0/ 266/  -2],             
4697,D,0,                      ,D[AR/198/125/334]
4698,P,1,P[ -45/  16/  45/  12],             
4699,P,1,P[ -17/   1/  17/ -15],             
4700,D,0,                      ,D[FL/228/125/334]
4701,D,1,                      ,D[AR/247/125/334]
4702,P,1,P[  -6/   0/ 241/  -5],             
4703,P,0,P[  -2/  15/ 189/  14],             
4704,P,1,P[ -10/   1/  41/  -8],             
4705,P,0,P[  -1/   0/ 229/  -1],             
4706,D,0,                      ,D[AR/157/126/334]
4707,P,1,P[  -2/   1/ 141/  -2],             
4708,D,0,                      ,D[FL/241/125/334]
4709,P,0,P[  -1/   0/ 109/  -1],             
4710,P,1,P[  -1/   0/ 103/  -1],             
4711,D,0,                      ,D[AR/ 38/125/334]
4712,P,0,P[  -1/   0/ 183/  -1],             
4713,D,0,                      ,D[FL/ 90/125/334]
4714,D,0,                      ,D[FL/ 74/125/334]
4715,P,0,P[  -2/   0/ 310/  -2],             
4716,P,1,P[  -1/   1/ 223/  -1],             
4717,D,0,                      ,D[AR/ 59/125/334]
4718,D,0,                      ,D[FL/ 46/125/334]
4719,P,0,P[  -6/   0/ 101/  -6],             
4720,D,0,                      ,D[FL/304/125/334]
4721,P,0,P[  -4/  30/   4/  -2],             
4722,D,0,                      ,D[AR/  5/125/334]
4723,P,1,P[  -1/   5/ 236/  -1],             
4724,D,0,                      ,D[AR/199/125/334]
4725,D,1,                      ,D[AR/ 42/125/334]
4726,P,0,P[  -7/   0/ 328/  -1],             
4727,D,1,                      ,D[AR/202/125/334]
4728,D,0,                      ,D[KK/274/127/334]
4729,D,0,                      ,D[AR/179/127/334]
4730,P,0,P[  -1/   1/ 273/  -1],             
4731,D,1,                      ,D[AR/ 87/127/334]
4732,D,0,                      ,D[AR/268/127/334]
4733,P,0,P[ -22/   9/  22/   7],             
4734,P,0,P[  -5/   3/ 154/  -4],             
4735,D,1,                      ,D[AR/ 39/127/334]
4736,D,0,                      ,D[FL/ 80/128/334]
4737,D,1,                      ,D[AR/177/128/334]
4738,P,0,P[ -11/   1/ 281/  -1],             
4739,P,0,P[  -1/   0/ 286/  -1],             
4740,P,1,P[ -18/   1/  18/  -1],             
4741,D,0,                      ,D[AR/180/127/334]
4742,D,0,                      ,D[FL/235/127/334]
4743,P,1,P[   0/   5/ 329/   3],             
4744,D,1,                      ,D[AR/ 84/127/334]
4745,D,0,                      ,D[AR/ 39/127/334]
4746,D,0,                      ,D[FL/307/127/334]
4747,P,0,P[ -10/   0/ 161/  -9],             
4748,P,0,P[  -5/   2/  30/   1],             
4749,D,1,                      ,D[FL/127/127/334]
4750,P,0,P[  -2/  58/  31/   3],             
4751,P,0,P[ -20/   0/ 149/  -1],             
4752,D,0,                      ,D[AR/129/127/334]
4753,P,0,P[ -10/  80/ 131/  -7],             
4754,D,0,                      ,D[FL/ 97/127/334]
4755,D,0,                      ,D[AR/272/127/334]
4756,P,0,P[  -1/   0/ 216/  -1],             
4757,P,0,P[ -14/   1/  14/ -14],             
4758,D,1,                      ,D[FL/196/127/334]
4759,D,1,                      ,D[AR/243/126/334]
4760,P,1,P[ -21/   0/ 221/ -19],             
4761,D,1,                      ,D[FL/ 67/125/334]
4762,D,1,                      ,D[AR/132/128/334]
4763,P,1,P[  -2/  83/  59/  -1],             
4764,P,0,P[   0/   3/ 216/   2],             
4765,D,0,                      ,D[IM/ 54/128/334]
4766,P,0,P[ -36/   0/  97/ -32],             
4767,D,1,                      ,D[AR/179/128/334]
4768,P,0,P[  -2/   2/  20/  -2],             
4769,P,0,P[  -1/   0/ 245/  -1],             
4770,D,0,                      ,D[FL/297/128/334]
4771,P,1,P[   0/  14/ 218/   1],             
4772,P,0,P[  -1/  10/ 279/  -1],             
4773,D,0,                      ,D[AR/139/126/334]
4774,D,1,                      ,D[AR/ 16/126/334]
4775,D,0,                      ,D[AR/295/126/334]
4776,P,0,P[   0/  10/ 300/   1],             
4777,D,1,                      ,D[AR/ 57/126/334]
4778,D,0,                      ,D[AR/ 87/126/334]
4779,D,0,                      ,D[AR/178/126/334]
4780,D,0,                      ,D[FL/ 46/126/334]
4781,P,1,P[  -3/   0/  69/  -1],             
4782,D,0,                      ,D[FL/282/126/334]
4783,D,1,                      ,D[AR/199/126/334]
4784,P,0,P[  -1/   2/ 155/   1],             
4785,P,1,P[  -3/   6/  54/   5],             
4786,D,0,                      ,D[AR/177/125/334]
4787,D,0,                      ,D[FL/ 29/125/334]
4788,D,0,                      ,D[AR/269/125/334]
4789,D,0,                      ,D[FL/241/125/334]
4790,P,0,P[ -77/   4/  77/ -75],             
4791,D,0,                      ,D[AR/ 83/125/334]
4792,P,1,P[  -5/  25/ 272/  -2],             
4793,P,0,P[  -1/  12/ 283/  11],             
4794,P,1,P[  -1/   0/ 229/  -1],             
4795,D,0,                      ,D[AR/148/124/334]
4796,P,0,P[ -28/ 142/ 116/ -21],             
4797,P,1,P[ -48/   0/  48/ -47],             
4798,D,0,                      ,D[AR/  4/124/334]
4799,D,1,                      ,D[AR/131/124/334]
4800,D,0,                      ,D[AR/ 59/124/334]
4801,P,0,P[ -20/   0/ 149/ -20],             
4802,P,0,P[   0/   6/  98/   1],             
4803,D,0,                      ,D[FL/304/124/334]
4804,P,0,P[ -52/   2/  52/ -46],             
4805,P,0,P[  -1/  47/   1/   4],             
4806,P,1,P[  -1/  10/ 279/   9],             
4807,D,0,                      ,D[IM/260/124/334]
4808,P,0,P[ -66/  13/  66/ -63],             
4809,D,1,                      ,D[AR/ 19/124/334]
4810,P,0,P[   0/  13/ 105/   2],             
4811,P,0,P[ -78/  21/  78/ -71],             
4812,P,1,P[ -11/   1/ 333/ -11],             
4813,D,1,                      ,D[AR/268/123/334]
4814,D,0,                      ,D[AR/ 85/123/334]
4815,D,1,                      ,D[AR/ 40/123/334]
4816,D,0,                      ,D[AR/ 88/123/334]
4817,P,1,P[  -2/   3/ 267/   2],             
4818,D,1,                      ,D[AR/156/123/334]
4819,D,0,                      ,D[AR/ 41/125/334]
4820,P,0,P[ -10/  81/ 131/  79],             
4821,D,1,                      ,D[FL/ 67/125/334]
4822,D,1,                      ,D[AR/227/124/334]
4823,D,0,                      ,D[KK/274/124/334]
4824,D,0,                      ,D[FL/212/124/334]
4825,P,0,P[ -74/   4/  74/ -69],             
4826,D,1,                      ,D[AR/226/124/334]
4827,P,0,P[ -42/   5/  42/ -42],             
4828,D,1,                      ,D[AR/ 88/122/334]
4829,P,0,P[ -11/   1/ 111/ -11],             
4830,P,0,P[  -1/  11/  73/  10],             
4831,D,0,                      ,D[AR/179/122/334]
4832,P,1,P[ -23/   9/  23/   7],             
4833,D,0,                      ,D[AR/267/125/334]
4834,P,0,P[ -20/   0/ 149/ -18],             
4835,P,1,P[ -37/   1/ 274/  -1],             
4836,P,1,P[  -5/   0/  90/  -1],             
4837,D,1,                      ,D[AR/130/125/334]
4838,D,1,                      ,D[AR/272/125/334]
4839,P,1,P[  -5/   2/ 182/   1],             
4840,D,0,                      ,D[AR/200/125/334]
4841,P,1,P[ -32/   1/  93/  -2],             
4842,P,0,P[  -2/   0/ 247/  -2],             
4843,P,0,P[  -3/  36/ 240/  31],             
4844,P,0,P[  -8/   3/ 329/  -7],             
4845,P,0,P[ -75/  11/  75/ -65],             
4846,D,0,                      ,D[AR/ 86/125/334]
4847,P,0,P[   0/  45/   0/  43],             
4848,P,0,P[  -5/   3/ 154/   2],             
4849,P,0,P[  -1/   0/ 319/  -1],             
4850,P,1,P[ -11/   1/ 111/  -1],             
4851,P,1,P[ -43/  15/  43/   9],             
4852,P,1,P[  -1/   1/ 109/  -1],             
4853,P,0,P[  -2/   2/  33/  -2],             
4854,P,0,P[  -2/  69/ 103/  14],             
4855,P,0,P[  -2/   4/ 256/  -2],             
4856,D,1,                      ,D[AR/272/125/334]
4857,P,0,P[  -1/   0/ 276/  -1],             
4858,D,0,                      ,D[AR/176/125/334]
4859,D,0,                      ,D[AR/227/125/334]
4860,D,0,                      ,D[FL/166/125/334]
4861,P,1,P[  -4/   0/ 179/  -3],             
4862,D,1,                      ,D[IM/260/126/334]
4863,P,1,P[  -2/   1/ 158/  -2],             
4864,D,1,                      ,D[AR/249/126/334]
4865,D,0,                      ,D[FL/183/127/334]
4866,P,0,P[  -4/   0/ 236/  -4],             
4867,D,1,                      ,D[AR/179/127/334]
4868,P,1,P[   0/   4/ 311/   3],             
4869,D,0,                      ,D[AR/ 38/127/334]
4870,P,1,P[  -3/   1/ 333/  -2],             
4871,P,1,P[ -10/   2/ 110/   1],             
4872,P,0,P[  -1/   0/ 127/  -1],             
4873,P,0,P[  -2/ 192/  86/  22],             
4874,P,1,P[ -18/   2/  18/ -18],             
4875,D,0,                      ,D[AR/106/127/334]
4876,P,1,P[  -4/   0/ 107/  -4],             
4877,P,0,P[  -1/   0/ 127/  -1],             
4878,D,0,                      ,D[FL/ 22/128/334]
4879,D,0,                      ,D[AR/ 19/128/334]
4880,P,0,P[  -4/   0/  82/  -4],             
4881,D,0,                      ,D[FL/146/128/334]
4882,D,0,                      ,D[FL/214/128/334]
4883,P,0,P[   0/   9/ 172/   2],             
4884,D,1,                      ,D[AR/273/128/334]
4885,P,1,P[ -14/   4/ 191/   3],             
4886,P,1,P[ -14/  53/  14/  50],             
4887,D,0,                      ,D[FL/281/128/334]
4888,D,1,                      ,D[AR/ 85/128/334]
4889,P,0,P[   0/  53/  19/  48],             
4890,D,0,                      ,D[AR/132/128/334]
4891,D,1,                      ,D[AR/223/128/334]
4892,P,0,P[  -1/   3/ 176/  -1],             
4893,P,1,P[ -21/  10/  21/ -21],             
4894,P,0,P[  -2/   4/ 256/  -2],             
4895,P,0,P[   0/  12/ 106/  11],             
4896,P,1,P[  -1/   0/ 245/  -1],             
4897,D,0,                      ,D[AR/176/125/334]
4898,D,1,                      ,D[FL/182/125/334]
4899,D,1,                      ,D[AR/  5/125/334]
4900,D,0,                      ,D[AR/133/125/334]
4901,P,1,P[  -2/   0/ 105/  -2],             
4902,P,1,P[  -3/  27/ 270/  23],             
4903,P,1,P[  -2/   4/ 256/  -1],             
4904,D,1,                      ,D[AR/227/128/334]
4905,D,0,                      ,D[AR/287/128/334]
4906,D,1,                      ,D[AR/269/128/334]
4907,D,1,                      ,D[AR/ 87/128/334]
4908,P,1,P[ -11/  73/  11/  64],             
4909,P,0,P[ -48/   2/  48/ -41],             
4910,P,0,P[  -5/  15/  60/  14],             
4911,D,0,                      ,D[FL/183/127/334]
4912,P,0,P[  -1/   3/ 176/  -1],             
4913,P,0,P[  -8/   0/ 215/  -8],             
4914,P,1,P[ -57/   9/  58/   1],             
4915,D,0,                      ,D[FL/212/128/334]
4916,P,0,P[ -26/   4/ 293/ -25],             
4917,P,0,P[  -1/   0/ 284/  -1],             
4918,P,0,P[  -1/   7/ 214/   6],             
4919,P,1,P[  -1/   1/ 212/  -1],             
4920,P,0,P[  -3/   7/ 180/   6],             
4921,D,0,                      ,D[FL/236/128/334]
4922,P,0,P[ -15/   2/  76/ -12],             
4923,D,0,                      ,D[IM/ 32/128/334]
4924,P,0,P[  -7/   0/ 266/  -7],             
4925,D,1,                      ,D[AR/  0/128/334]
4926,P,0,P[ -52/   9/  52/   8],             
4927,D,0,                      ,D[FL/214/128/334]
4928,D,0,                      ,D[AR/151/128/334]
4929,D,0,                      ,D[FL/ 54/128/334]
4930,D,1,                      ,D[AR/132/128/334]
4931,P,0,P[  -8/   1/ 226/  -8],             
4932,P,0,P[   0/  31/ 237/  27],             
4933,P,0,P[  -5/   1/ 183/  -5],             
4934,P,0,P[  -2/   8/  32/   5],             
4935,D,1,                      ,D[AR/ 43/128/334]
4936,D,1,                      ,D[AR/ 43/128/334]
4937,P,0,P[ -23/   0/ 241/  -2],             
4938,D,1,                      ,D[AR/  1/128/334]
4939,P,0,P[ -20/   0/ 129/  -1],             
4940,P,0,P[ -73/   5/  73/ -63],             
4941,D,0,                      ,D[IM/ 77/128/334]
4942,D,1,                      ,D[AR/243/128/334]
4943,D,0,                      ,D[IM/ 54/128/334]
4944,D,0,                      ,D[FL/ 93/128/334]
4945,P,0,P[   0/  13/ 300/   8],             
4946,D,1,                      ,D[AR/  6/128/334]
4947,P,1,P[  -2/   0/ 167/  -2],             
4948,D,0,                      ,D[AR/ 65/128/334]
4949,D,0,                      ,D[FL/ 90/128/334]
4950,D,0,                      ,D[FL/281/128/334]
4951,P,0,P[ -48/   2/  48/ -47],             
4952,D,1,                      ,D[AR/247/128/334]
4953,D,1,                      ,D[AR/132/126/334]
4954,D,0,                      ,D[AR/157/126/334]
4955,P,0,P[ -31/   1/ 140/ -26],             
4956,D,1,                      ,D[AR/271/126/334]
4957,D,0,                      ,D[FL/ 44/126/334]
4958,D,1,                      ,D[AR/ 97/126/334]
4959,D,1,                      ,D[AR/176/126/334]
4960,P,0,P[ -22/   6/  22/ -20],             
4961,P,1,P[ -13/   2/  13/   1],             
4962,P,1,P[  -1/  13/ 246/  -1],             
4963,P,0,P[  -4/   0/ 269/  -4],             
4964,P,1,P[  -2/   0/  34/  -2],             
4965,D,0,                      ,D[FL/212/126/334]
4966,D,1,                      ,D[AR/223/126/334]
4967,D,1,                      ,D[AR/ 40/126/334]
4968,D,1,                      ,D[AR/221/126/334]
4969,D,0,                      ,D[AR/ 89/126/334]
4970,D,0,                      ,D[FL/ 54/126/334]
4971,P,0,P[  -2/  19/ 202/  15],             
4972,P,0,P[  -3/   1/ 108/  -3],             
4973,P,0,P[ -28/ 142/ 116/ -13],             
4974,P,1,P[  -1/   0/ 217/  -1],             
4975,D,0,                      ,D[FL/ 67/126/334]
4976,D,0,                      ,D[FL/235/126/334]
4977,D,0,                      ,D[AR/224/126/334]
4978,D,0,                      ,D[FL/260/126/334]
4979,D,0,                      ,D[FL/ 80/126/334]
4980,D,0,                      ,D[FL/ 67/126/334]
4981,D,0,                      ,D[KK/274/126/334]
4982,D,0,                      ,D[IM/214/126/334]
4983,D,0,                      ,D[FL/ 44/126/334]
4984,P,0,P[ -14/   0/ 136/ -13],             
4985,P,0,P[  -2/  40/   2/  35],             
4986,D,0,                      ,D[FL/297/126/334]
4987,D,0,                      ,D[FL/260/126/334]
4988,D,0,                      ,D[FL/235/126/334]
4989,D,0,                      ,D[FL/ 80/126/334]
4990,D,1,                      ,D[AR/130/126/334]
4991,P,0,P[  -2/   1/ 317/  -2],             
4992,P,0,P[ -63/   3/  63/ -61],             
4993,D,0,                      ,D[FL/ 11/126/334]
4994,D,0,                      ,D[FL/297/126/334]
4995,P,0,P[  -1/   1/ 196/  -1],             
4996,D,1,                      ,D[KK/274/126/334]
4997,D,1,                      ,D[AR/295/126/334]
4998,P,0,P[  -1/   0/ 151/  -1],             
4999,P,0,P[  -3/   9/ 163/   7],             
5000,P,0,P[   0/   8/ 213/   7],             
5001,D,0,                      ,D[FL/120/126/334]
5002,D,1,                      ,D[AR/ 19/126/334]
5003,P,0,P[  -1/   0/ 151/  -1],             
5004,P,1,P[ -27/   5/ 294/ -23],             
5005,D,0,                      ,D[AR/106/126/334]
5006,D,0,                      ,D[FL/127/126/334]
5007,P,1,P[  -2/  29/  88/  -1],             
5008,D,0,                      ,D[AR/ 89/125/334]
5009,D,0,                      ,D[AR/180/125/334]
5010,D,0,                      ,D[AR/  2/125/334]
5011,D,1,                      ,D[FL/ 51/125/334]
5012,P,1,P[ -27/ 142/ 116/ -27],             
5013,D,1,                      ,D[FL/ 29/126/334]
5014,D,0,                      ,D[FL/ 67/127/334]
5015,D,1,                      ,D[FL/127/127/334]
5016,D,1,                      ,D[AR/ 86/127/334]
5017,P,0,P[  -7/   0/  88/  -7],             
5018,D,0,                      ,D[AR/ 40/127/334]
5019,P,0,P[  -4/   0/ 269/  -4],             
5020,D,0,                      ,D[FL/182/127/334]
5021,D,0,                      ,D[FL/120/127/334]
5022,D,1,                      ,D[AR/ 38/127/334]
5023,P,1,P[  -2/   0/ 220/  -2],             
5024,D,1,                      ,D[FL/ 95/127/334]
5025,P,0,P[ -70/   1/  70/ -58],             
5026,P,0,P[  -3/  59/  30/  12],             
5027,D,0,                      ,D[AR/268/127/334]
5028,P,0,P[  -6/   3/  29/  -6],             
5029,D,1,                      ,D[AR/223/127/334]
5030,P,0,P[ -20/   1/ 197/ -19],             
5031,D,0,                      ,D[AR/ 42/127/334]
5032,P,0,P[ -13/   0/ 250/ -13],             
5033,D,0,                      ,D[AR/ 88/127/334]
5034,D,1,                      ,D[AR/200/127/334]
5035,P,0,P[ -14/   0/ 315/  -1],             
5036,P,0,P[ -18/   2/ 169/ -15],             
5037,P,0,P[ -58/   8/  59/ -54],             
5038,D,1,                      ,D[AR/ 87/129/334]
5039,D,1,                      ,D[AR/  0/129/334]
5040,P,0,P[  -2/  19/ 202/  18],             
5041,D,1,                      ,D[AR/ 43/129/334]
5042,D,1,                      ,D[AR/177/129/334]
5043,D,0,                      ,D[IM/140/129/334]
5044,P,1,P[  -1/   0/ 223/  -1],             
5045,D,0,                      ,D[FL/ 44/129/334]
5046,D,1,                      ,D[AR/155/129/334]
5047,D,0,                      ,D[FL/304/131/334]
5048,D,0,                      ,D[AR/267/131/334]
5049,D,0,                      ,D[AR/152/131/334]
5050,D,1,                      ,D[AR/247/131/334]
5051,D,1,                      ,D[AR/129/133/334]
5052,P,1,P[ -12/   0/ 278/ -12],             
5053,P,1,P[ -77/   4/  77/   2],             
5054,P,0,P[ -13/   1/ 190/ -13],             
5055,D,0,                      ,D[FL/120/134/334]
5056,P,1,P[ -77/  23/  77/  19],             
5057,D,1,                      ,D[AR/130/134/334]
5058,D,0,                      ,D[FL/159/134/334]
5059,D,0,                      ,D[AR/ 85/134/334]
5060,D,0,                      ,D[AR/ 85/134/334]
5061,P,0,P[  -1/   3/ 105/  -1],             
5062,P,1,P[  -4/  15/   4/  13],             
5063,D,0,                      ,D[AR/201/134/334]
5064,D,0,                      ,D[FL/235/134/334]
5065,D,1,                      ,D[IM/310/134/334]
5066,P,1,P[ -18/   2/ 195/ -18],             
5067,D,1,                      ,D[AR/111/134/334]
5068,D,0,                      ,D[FL/ 74/135/334]
5069,P,1,P[ -10/  36/  10/ -10],             
5070,D,1,                      ,D[AR/158/135/334]
5071,D,0,                      ,D[AR/ 42/131/334]
5072,D,0,                      ,D[FL/236/131/334]
5073,P,0,P[ -18/   0/ 195/  -1],             
5074,D,1,                      ,D[AR/ 39/131/334]
5075,P,1,P[ -28/   5/ 179/   4],             
5076,P,1,P[  -2/   0/ 306/  -2],             
5077,P,0,P[  -6/   0/  57/  -6],             
5078,D,0,                      ,D[IM/140/133/334]
5079,D,0,                      ,D[IM/140/133/334]
5080,D,0,                      ,D[AR/ 19/133/334]
5081,D,0,                      ,D[AR/225/133/334]
5082,D,0,                      ,D[AR/134/133/334]
5083,D,0,                      ,D[AR/249/133/334]
5084,P,0,P[  -6/  22/   6/  21],             
5085,D,1,                      ,D[KK/274/133/334]
5086,D,0,                      ,D[AR/295/133/334]
5087,D,1,                      ,D[AR/ 40/133/334]
5088,P,0,P[ -27/   5/  27/ -24],             
5089,P,0,P[  -5/   1/ 184/  -5],             
5090,P,1,P[  -8/   0/ 267/  -8],             
5091,P,1,P[  -3/  12/ 220/   9],             
5092,P,1,P[  -5/   1/ 154/  -5],             
5093,P,1,P[ -78/   2/  78/  -1],             
5094,P,1,P[  -9/   1/ 287/  -8],             
5095,P,1,P[  -2/   9/ 323/  -2],             
5096,D,1,                      ,D[AR/285/133/334]
5097,P,0,P[ -11/   1/ 281/ -11],             
5098,D,1,                      ,D[AR/200/133/334]
5099,D,0,                      ,D[FL/117/131/334]
5100,P,0,P[  -3/   8/ 180/  -3],             
5101,P,1,P[  -1/   0/ 322/  -1],             
5102,D,1,                      ,D[AR/111/131/334]
5103,D,0,                      ,D[AR/ 97/130/334]
5104,P,0,P[   0/  67/  58/  65],             
5105,P,1,P[  -8/  17/ 268/  -3],             
5106,D,0,                      ,D[AR/ 39/128/334]
5107,D,0,                      ,D[AR/221/128/334]
5108,D,1,                      ,D[AR/ 87/128/334]
5109,P,0,P[ -17/   2/ 169/ -16],             
5110,D,1,                      ,D[IM/284/128/334]
5111,P,0,P[ -40/  11/ 100/ -34],             
5112,P,1,P[ -49/   3/  49/   2],             
5113,D,1,                      ,D[AR/268/128/334]
5114,D,1,                      ,D[AR/270/128/334]
5115,D,1,                      ,D[AR/222/128/334]
5116,P,0,P[  -2/   0/ 164/  -2],             
5117,D,0,                      ,D[AR/ 65/128/334]
5118,P,0,P[ -34/   0/  94/ -23],             
5119,P,1,P[  -8/  14/ 119/  -7],             
5120,P,1,P[  -5/   6/ 157/  -4],             
5121,P,0,P[  -6/   2/ 293/  -6],             
5122,P,1,P[  -1/   1/ 152/  -1],             
5123,P,0,P[  -2/   0/ 154/  -2],             
5124,D,0,                      ,D[FL/143/127/334]
5125,P,1,P[ -12/   2/  12/ -12],             
5126,P,0,P[ -31/   3/  91/ -29],             
5127,P,0,P[  -3/  37/ 240/  33],             
5128,P,0,P[  -7/   0/ 144/  -7],             
5129,D,0,                      ,D[AR/285/127/334]
5130,P,0,P[   0/  20/ 177/  18],             
5131,P,1,P[  -3/   1/ 314/  -3],             
5132,D,1,                      ,D[AR/243/127/334]
5133,P,0,P[  -1/  32/  86/  26],             
5134,P,1,P[   0/   5/ 259/   1],             
5135,P,0,P[  -8/   1/ 329/  -7],             
5136,P,0,P[  -3/   0/  81/  -1],             
5137,P,0,P[ -66/   2/  66/ -59],             
5138,P,1,P[ -48/   1/  48/  -4],             
5139,D,0,                      ,D[FL/212/127/334]
5140,P,1,P[  -1/   0/ 319/  -1],             
5141,P,0,P[  -5/  15/  60/  -5],             
5142,D,1,                      ,D[AR/ 43/127/334]
5143,P,1,P[ -34/   3/ 295/   2],             
5144,P,0,P[  -1/   3/ 105/  -1],             
5145,D,0,                      ,D[FL/297/126/334]
5146,P,1,P[  -2/ 194/  85/  14],             
5147,P,1,P[   0/  14/   0/  12],             
5148,D,0,                      ,D[FL/ 25/126/334]
5149,D,0,                      ,D[AR/243/126/334]
5150,D,1,                      ,D[AR/270/126/334]
5151,D,0,                      ,D[AR/ 42/126/334]
5152,P,1,P[  -2/   0/ 319/  -2],             
5153,D,0,                      ,D[AR/ 39/126/334]
5154,P,0,P[  -7/   0/ 301/  -7],             
5155,D,1,                      ,D[AR/  2/126/334]
5156,D,1,                      ,D[AR/134/126/334]
5157,D,0,                      ,D[FL/219/126/334]
5158,D,0,                      ,D[FL/236/126/334]
5159,D,1,                      ,D[AR/129/126/334]
5160,P,0,P[ -10/   8/  48/   7],             
5161,D,0,                      ,D[FL/ 74/126/334]
5162,D,1,                      ,D[AR/226/126/334]
5163,P,0,P[  -7/   1/ 222/  -1],             
5164,P,0,P[ -15/   1/ 206/ -15],             
5165,D,0,                      ,D[FL/ 67/126/334]
5166,D,0,                      ,D[FL/183/126/334]
5167,P,1,P[ -42/   2/  42/  -4],             
5168,D,1,                      ,D[AR/ 85/126/334]
5169,P,0,P[ -15/   0/ 200/ -14],             
5170,D,0,                      ,D[FL/235/126/334]
5171,D,0,                      ,D[AR/ 37/126/334]
5172,P,1,P[ -10/   1/ 333/ -10],             
5173,D,1,                      ,D[AR/221/126/334]
5174,D,0,                      ,D[FL/ 22/126/334]
5175,D,0,                      ,D[IM/ 46/126/334]
5176,P,1,P[  -3/   8/ 180/  -2],             
5177,D,1,                      ,D[FL/ 29/126/334]
5178,D,0,                      ,D[AR/247/126/334]
5179,P,0,P[ -15/   1/  76/ -15],             
5180,P,0,P[  -1/   1/  53/  -1],             
5181,D,0,                      ,D[FL/260/126/334]
5182,D,0,                      ,D[FL/281/126/334]
5183,D,1,                      ,D[AR/ 87/126/334]
5184,D,0,                      ,D[AR/106/126/334]
5185,P,1,P[ -34/   1/ 257/  -1],             
5186,P,0,P[ -26/   0/ 243/ -26],             
5187,P,0,P[   0/  15/ 245/  14],             
5188,D,1,                      ,D[AR/ 41/126/334]
5189,P,0,P[ -10/  81/ 131/ -10],             
5190,D,0,                      ,D[AR/243/126/334]
5191,P,0,P[   0/  37/  43/   2],             
5192,D,0,                      ,D[FL/  7/126/334]
5193,P,0,P[  -2/   0/ 164/  -2],             
5194,P,1,P[  -6/   0/  86/  -5],             
5195,P,1,P[   0/  11/ 323/  10],             
5196,D,0,                      ,D[AR/154/125/334]
5197,D,1,                      ,D[IM/311/125/334]
5198,D,1,                      ,D[FL/ 22/125/334]
5199,D,0,                      ,D[AR/ 41/125/334]
5200,D,1,                      ,D[AR/242/125/334]
5201,P,0,P[  -9/   0/ 289/  -9],             
5202,D,0,                      ,D[AR/ 89/125/334]
5203,P,0,P[  -1/   1/  96/  -1],             
5204,P,0,P[  -1/  15/ 188/   1],             
5205,P,0,P[ -21/   4/ 282/ -20],             
5206,D,0,                      ,D[AR/  6/125/334]
5207,D,1,                      ,D[AR/ 40/125/334]
5208,P,0,P[   0/   7/ 149/   6],             
5209,P,1,P[  -1/   0/ 176/  -1],             
5210,P,0,P[  -2/   0/  31/  -2],             
5211,P,0,P[ -13/   0/ 166/ -12],             
5212,P,1,P[ -89/   1/  89/  -7],             
5213,P,0,P[   0/   5/ 251/   4],             
5214,P,0,P[ -10/   8/  48/   7],             
5215,P,0,P[  -7/   0/ 312/  -1],             
5216,D,0,                      ,D[FL/ 67/125/334]
5217,P,0,P[ -13/   1/  13/ -13],             
5218,D,0,                      ,D[IM/ 46/125/334]
5219,D,1,                      ,D[AR/177/125/334]
5220,D,1,                      ,D[AR/ 87/125/334]
5221,D,0,                      ,D[FL/167/125/334]
5222,P,0,P[  -2/   0/  31/  -2],             
5223,D,1,                      ,D[AR/223/125/334]
5224,P,0,P[   0/  47/   0/  42],             
5225,P,0,P[ -25/   0/  25/  -4],             
